_id,Tipo,nombreAlojamiento,Zona,Nhab,Servicios,Fechas,Valoracion,Evaluaciones,Noche,Total
6581ffbe7d4586d80596ac02,Habitación privada,步行2分钟到圣家堂的家庭民宿,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Lavadora,24 dic. – 26 dic.,"4,55", (40 evaluaciones),38 €,75€ en total
6581ffbe7d4586d80596ac03,Habitación privada,Bonita habitación en casa en Barcelona,Gràcia,"2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos",Wifi · Lavadora,17 dic. – 19 dic.,"4,79", (28 evaluaciones),42 €,83€ en total
6581ffbe7d4586d80596ac04,Habitación privada,Preciosa habitación con un balcón,El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,19 nov. – 21 nov.,"4,83", (79 evaluaciones),64 €,127€ en total
6581ffbe7d4586d80596ac05,Habitación de hotel boutique,"Hostal Khronos, Twin Ecomony",Eixample,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,75", (4 evaluaciones),72 €,144€ en total
6581ffbe7d4586d80596ac06,Habitación privada,"El Faro, habitacion privada 3",Distrito de Horta-Guinardó,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,57", (67 evaluaciones),31 €,62€ en total
6581ffbe7d4586d80596ac07,Habitación de hotel boutique,Urban Boutique Room 4,L'Hospitalet de Llobregat,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,54", (13 evaluaciones),46 €,92€ en total
6581ffbe7d4586d80596ac08,Habitación privada,Beautiful Bedroom Barcelona City Center,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,84", (108 evaluaciones),66 €,131€ en total
6581ffbe7d4586d80596ac09,Habitación de hotel,Double Eco-room (Double eco-room with private bathroom),Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,61", (166 evaluaciones),58 €,116€ en total
6581ffbe7d4586d80596ac0a,Habitación privada,Fantastica Habitación #3 a 1 min del Arc de Triomf,Eixample,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina,3 dic. – 5 dic.,"4,75", (189 evaluaciones),63 €,125€ en total
6581ffbe7d4586d80596ac0b,Habitación privada,Tu casa Fuera de Casa con desayuno,Sant Adrià de Besòs,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,96", (138 evaluaciones),30 €,59€ en total
6581ffbe7d4586d80596ac0c,Alojamiento entero: piso,Sagrada Familia charming,La Sagrada Familia,8 huéspedes · 3 dormitorios · 5 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,82", (377 evaluaciones),165 €,329€ en total
6581ffbe7d4586d80596ac0d,Habitación privada,The Room in BCN,Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,86", (167 evaluaciones),56 €,112€ en total
6581ffbe7d4586d80596ac0e,Habitación privada,Bowindow Room in Catalan Modernist Apartment,Eixample,"2 huéspedes · 4 dormitorios · 3 camas · 1,5 baños compartidos",Wifi · Cocina · Lavadora,17 dic. – 19 dic.,NA,No hay evaluaciones,62 €,123€ en total
6581ffbe7d4586d80596ac0f,Alojamiento entero: piso,"InBarcelonaSuites, Paseo de Gracia, 4 guests.",Gràcia,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,85", (225 evaluaciones),136 €,272€ en total
6581ffbe7d4586d80596ac10,Alojamiento entero: piso,A3 Passeig de Gràcia & Apartment Enjoy it Forever,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,26 nov. – 28 nov.,"4,13", (8 evaluaciones),107 €,213€ en total
6581ffbe7d4586d80596ac11,Habitación privada,Habitación en piso con una bonita terraza,Pubilla Cases,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora,26 nov. – 28 nov.,NA,No hay evaluaciones,35 €,70€ en total
6581ffbe7d4586d80596ac12,Habitación privada,Ciutadella-vila olimpica beach 1,Sant Marti,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,Wifi · Cocina · Aire acondicionado,31 dic. – 2 ene.,"4,59", (194 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ac13,Alojamiento entero: piso,1-1 · Apartamento a 10 minutos de la Sagrada Familia,Eixample,2 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,87", (15 evaluaciones),112 €,224€ en total
6581ffbe7d4586d80596ac14,Habitación privada,Amplia habitación con terraza y baño privado,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Lavadora,3 dic. – 5 dic.,"4,88", (113 evaluaciones),86 €,171€ en total
6581ffbe7d4586d80596ac15,Alojamiento entero: piso,Increíble piso de 4BR FUENTES DE MONTJUIC !!!,El Poble Sec,6 huéspedes · 4 dormitorios · 6 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,48", (25 evaluaciones),146 €,292€ en total
6581ffbe7d4586d80596ac16,Habitación privada,"Private Lounge, bathroom & bedroom",L'Antiga Esquerra de l'Eixample,4 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,84", (228 evaluaciones),84 €,167€ en total
6581ffbe7d4586d80596ac17,Habitación privada,2 bed in single room Near Sagrada Familia,Distrito de Horta-Guinardó,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora · Aire acondicionado,31 dic. – 2 ene.,"4,57", (7 evaluaciones),56 €,111€ en total
6581ffbe7d4586d80596ac18,Alojamiento entero: piso,Bright and roomy flat city center,El Fort Pienc,"6 huéspedes · 4 dormitorios · 4 camas · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,56", (284 evaluaciones),95 €,190€ en total
6581ffbe7d4586d80596ac19,Alojamiento entero: piso,Attic with terrace,Hostafrangs,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,82", (400 evaluaciones),127 €,253€ en total
6581ffbe7d4586d80596ac1a,Alojamiento entero: piso,ÁTICO CON TERRAZA PRIVADA PLAZA ESPAÑA,Hostafrangs,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,79", (263 evaluaciones),111 €,222€ en total
6581ffbe7d4586d80596ac1b,Habitación privada,HAB PRIVADA,Ciutat Vella,"2 huéspedes · 3 dormitorios · 1 cama · 1,5 baños compartidos",Wifi · Aire acondicionado,24 dic. – 26 dic.,"4,52", (48 evaluaciones),45 €,90€ en total
6581ffbe7d4586d80596ac1c,Habitación privada,Cosy & Warm single bed near (100 m) FCB stadium,Les Corts,1 huésped · Estudio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,56", (10 evaluaciones),32 €,64€ en total
6581ffbe7d4586d80596ac1d,Habitación privada,Large room with private bathroom and balcony a,Ciutat Vella,4 huéspedes · 1 dormitorio · 4 camas · 1 baño compartido,17 dic. – 19 dic.,"4,75",NA,No hay evaluaciones,70 €,139€ en total
6581ffbe7d4586d80596ac1e,Alojamiento entero: piso,Cozy small Apartment,Eixample,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,18", (28 evaluaciones),133 €,266€ en total
6581ffbe7d4586d80596ac1f,Habitación privada,KIDS PARADISE WITH A HUGE SUNNY TERRACE IN SANTS,Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,87", (163 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ac20,Alojamiento entero: apartamento,💟 BCN Premium Paseo de Gracia: Your Apt & Terrace🧘‍♀️,complejo residencial,7 huéspedes · 3 dormitorios · 5 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,51", (259 evaluaciones),148 €,296€ en total
6581ffbe7d4586d80596ac21,Alojamiento entero: piso,Bonito piso al lado parque Guell1,Gràcia,4 huéspedes · Estudio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,42", (245 evaluaciones),81 €,161€ en total
6581ffbe7d4586d80596ac22,Alojamiento entero: piso,3-4 · Acogedor apartamento en Barcelona,Eixample,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,77", (13 evaluaciones),126 €,251€ en total
6581ffbe7d4586d80596ac23,Alojamiento entero: piso,Cómodo y económico piso muy cerca del Gótico,El Poble Sec,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,58", (257 evaluaciones),108 €,216€ en total
6581ffbe7d4586d80596ac24,Alojamiento entero: piso,Apartamento soleado cerca de Ramblas Wifi *Bcn*,Eixample,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,15", (66 evaluaciones),118 €,235€ en total
6581ffbe7d4586d80596ac25,Habitación privada,Cómoda habitación doble en casa antigua,Gràcia,"2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos",Wifi · Lavadora,3 dic. – 5 dic.,"4,8", (54 evaluaciones),45 €,89€ en total
6581ffbe7d4586d80596ac26,Habitación privada,Habitación privada en el gótico,Ciutat Vella,"2 huéspedes · 1 dormitorio · 2 camas · 1,5 baños",Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,94", (32 evaluaciones),53 €,105€ en total
6581ffbe7d4586d80596ac27,Habitación privada,2. Room in the city center near Sagrada Familia.,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,26 nov. – 28 nov.,"4,43", (58 evaluaciones),52 €,104€ en total
6581ffbe7d4586d80596ac28,Habitación privada,Chilling Center,L'Antiga Esquerra de l'Eixample,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Aire acondicionado,26 nov. – 28 nov.,"4,57", (7 evaluaciones),57 €,114€ en total
6581ffbe7d4586d80596ac29,Habitación privada,tranquila y confortable habitación SAGRADA FAMILIA,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,3 dic. – 5 dic.,"4,59", (34 evaluaciones),57 €,114€ en total
6581ffbe7d4586d80596ac2a,Alojamiento entero: piso,OLA LIVING BORN 10 ATTIC,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · Estudio · 1 cama · 1 baño,Wifi · Cocina · Aire acondicionado,26 nov. – 28 nov.,4, (7 evaluaciones),102 €,203€ en total
6581ffbe7d4586d80596ac2b,Habitación privada,Habitación doble en Sagrada Familia,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,31 dic. – 2 ene.,"4,25", (460 evaluaciones),48 €,95€ en total
6581ffbe7d4586d80596ac2c,Habitación de hostal,"Habitación Doble Superior, Baño Privado",Eixample,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Aire acondicionado,17 dic. – 19 dic.,5, (4 evaluaciones),61 €,122€ en total
6581ffbe7d4586d80596ac2d,Alojamiento entero: piso,Poblenou-New York,Sant Marti,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,24 dic. – 26 dic.,"4,93", (41 evaluaciones),130 €,260€ en total
6581ffbe7d4586d80596ac2e,Habitación privada,Hostal Ola Living Diagonal 10 Individual,Sarrià-Sant Gervasi,1 huésped · Estudio · 1 baño,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,33", (6 evaluaciones),65 €,129€ en total
6581ffbe7d4586d80596ac2f,Alojamiento entero: piso,M3- Basic Apartment & connected Airport and Center,L'Hospitalet de Llobregat,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Aire acondicionado,26 nov. – 28 nov.,NA,No hay evaluaciones,59 €,117€ en total
6581ffbe7d4586d80596ac30,Apartamento con servicios entero,"APARTAMENTO ALL NEW, CAMP NOU. CASA BATITO 6",L'Hospitalet de Llobregat,4 huéspedes · 1 dormitorio · 1 baño,Wifi · Cocina · Aire acondicionado,10 dic. – 12 dic.,"4,78", (9 evaluaciones),90 €,180€ en total
6581ffbe7d4586d80596ac31,Habitación privada,Habitación Confortable,L'Hospitalet de Llobregat,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,31 dic. – 2 ene.,5, (10 evaluaciones),30 €,59€ en total
6581ffbe7d4586d80596ac32,Alojamiento entero: piso,OZONE DISINFECTED design apartment in the center,El Poble Sec,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,84", (75 evaluaciones),107 €,214€ en total
6581ffbe7d4586d80596ac33,Alojamiento entero: loft,Centric studio de Born,Ciutat Vella,"3 huéspedes · 1 dormitorio · 3 camas · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,2", (10 evaluaciones),90 €,180€ en total
6581ffbe7d4586d80596ac34,Apartamento con servicios entero,Luminoso Loft en Sagrada Familia!,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Aire acondicionado,17 dic. – 19 dic.,"4,68", (208 evaluaciones),93 €,186€ en total
6581ffbe7d4586d80596ac35,Habitación privada,Cozy nice room en Plaza España,Hostafrangs,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina,10 dic. – 12 dic.,"4,6", (25 evaluaciones),52 €,103€ en total
6581ffbe7d4586d80596ac36,Alojamiento entero: piso,Beautiful apartment sagrada familia/parque güell,Gràcia,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,NA,No hay evaluaciones,113 €,225€ en total
6581ffbe7d4586d80596ac37,Alojamiento entero: piso,My Address in Plaza Real views,Ciutat Vella,4 huéspedes · 2 dormitorios · 4 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,42", (38 evaluaciones),175 €,350€ en total
6581ffbe7d4586d80596ac38,Alojamiento entero: apartamento,Apartamento moderno cerca de la playa,complejo residencial,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,88", (335 evaluaciones),135 €,270€ en total
6581ffbe7d4586d80596ac39,Habitación privada,Sunny Double Room close to Sagrada Familia,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,5, (3 evaluaciones),56 €,111€ en total
6581ffbe7d4586d80596ac3a,Habitación privada,Gorgeous 30 sqm Suite in the heart of Barcelona,Ciutat Vella,4 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Cocina,10 dic. – 12 dic.,"4,71", (14 evaluaciones),78 €,156€ en total
6581ffbe7d4586d80596ac3b,Alojamiento entero: piso,Acogedor estudio en el centro del Born,Sant Pere-Santa Caterina i la Ribera,3 huéspedes · Estudio · 1 baño,Wifi · Cocina · Aire acondicionado,3 dic. – 5 dic.,"4,39", (155 evaluaciones),116 €,232€ en total
6581ffbe7d4586d80596ac3c,Apartamento con servicios entero,The Sagrada Familia Apartment,La Sagrada Familia,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,53", (80 evaluaciones),107 €,214€ en total
6581ffbe7d4586d80596ac3d,Alojamiento entero: piso,★ CASA MIRO by Cocoon Barcelona,Eixample,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,24 dic. – 26 dic.,"4,76", (41 evaluaciones),142 €,284€ en total
6581ffbe7d4586d80596ac3e,Apartamento con servicios entero,Palmer I . Acogedor y confortable !,Pubilla Cases,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,77", (13 evaluaciones),92 €,183€ en total
6581ffbe7d4586d80596ac3f,Habitación privada,Sunny room for 2 persons near Park Guell Barcelona,El Carmel,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,26 nov. – 28 nov.,"4,38", (119 evaluaciones),36 €,71€ en total
6581ffbe7d4586d80596ac40,Habitación privada,Room in the center of Barcelona 2,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,10 dic. – 12 dic.,"4,39", (54 evaluaciones),49 €,98€ en total
6581ffbe7d4586d80596ac41,Habitación privada,Villa Gil,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,3 dic. – 5 dic.,"4,32", (28 evaluaciones),51 €,102€ en total
6581ffbe7d4586d80596ac42,Habitación privada,Marina Room close to downtown,El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,31 dic. – 2 ene.,"4,65", (54 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ac43,Alojamiento entero: piso,Tallers Ángels,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,6", (5 evaluaciones),136 €,272€ en total
6581ffbe7d4586d80596ac44,Alojamiento entero: loft,"Luxury loft new and fully furnished, top amenities",El Carmel,"4 huéspedes · 1 dormitorio · 3 camas · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,5, (6 evaluaciones),105 €,209€ en total
6581ffbe7d4586d80596ac45,Habitación privada,Lovely double room heart Barcelona,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,41", (142 evaluaciones),73 €,145€ en total
6581ffbe7d4586d80596ac46,Habitación de hotel boutique,Comfort Double Room City View,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Aire acondicionado,24 dic. – 26 dic.,"4,7", (10 evaluaciones),87 €,173€ en total
6581ffbe7d4586d80596ac47,Habitación privada,Habitación Económica Aeropuerto Barcelona 24horas,El Prat de Llobregat,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,86", (35 evaluaciones),28 €,56€ en total
6581ffbe7d4586d80596ac48,Apartamento con servicios entero,Cómodos apartamentos cerca de Las Ramblas,Eixample,6 huéspedes · 2 dormitorios · 4 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,65", (23 evaluaciones),165 €,330€ en total
6581ffbe7d4586d80596ac49,Habitación privada,"Alquilo habitación para chica, cómoda, con wifi",L'Hospitalet de Llobregat,1 huésped · 1 dormitorio · 1 cama · Aseo compartido,Wifi · Aire acondicionado,19 nov. – 21 nov.,"4,69", (81 evaluaciones),23 €,45€ en total
6581ffbe7d4586d80596ac4a,Habitación privada,Private room in Gracia,Gràcia,1 huésped · 3 dormitorios · 1 baño compartido,Wifi · Cocina · Lavadora,31 dic. – 2 ene.,NA,No hay evaluaciones,28 €,55€ en total
6581ffbe7d4586d80596ac4b,Habitación privada,Amazing room in plaza España,Hostafrangs,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Aire acondicionado,24 dic. – 26 dic.,5, (6 evaluaciones),59 €,118€ en total
6581ffbe7d4586d80596ac4c,Alojamiento entero: piso,3-3 · Apartamento céntrico para 3 personas,Eixample,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"3,9", (10 evaluaciones),117 €,234€ en total
6581ffbe7d4586d80596ac4d,Habitación privada,Cuarto Doble con Baño privado. Calefacción.,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,3 dic. – 5 dic.,"4,8", (158 evaluaciones),79 €,158€ en total
6581ffbe7d4586d80596ac4e,Habitación privada,❤ Nice and cozy Bedroom 🎨 Picasso Room,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,91", (11 evaluaciones),45 €,90€ en total
6581ffbe7d4586d80596ac4f,Alojamiento entero: piso,Lovely &Cozy Flat 9 min walk from Sagrada Familia,El Fort Pienc,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,58", (258 evaluaciones),122 €,243€ en total
6581ffbe7d4586d80596ac50,Habitación privada,Room close to Las Ramblas E3,Ciutat Vella,3 huéspedes · 1 dormitorio · 3 camas · 1 baño compartido,Wifi · Cocina · Aire acondicionado,17 dic. – 19 dic.,"4,27", (15 evaluaciones),58 €,116€ en total
6581ffbe7d4586d80596ac51,Habitación de hotel,"Habitación Twin, en el corazón de Barcelona",Ciutat Vella,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Aire acondicionado,24 dic. – 26 dic.,"4,36", (14 evaluaciones),75 €,150€ en total
6581ffbe7d4586d80596ac52,Habitación privada,Dormitorio X 2 personas LOVE- AIR,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Cocina,24 dic. – 26 dic.,"4,2", (10 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ac53,Habitación privada,comoda habitacion en el centro de barcelona,El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Lavadora,3 dic. – 5 dic.,"4,68", (118 evaluaciones),54 €,108€ en total
6581ffbe7d4586d80596ac54,Alojamiento entero: piso,Central y encantador apartamento.,El Camp d'en Grassot i Gràcia Nova,6 huéspedes · 2 dormitorios · 4 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,49", (115 evaluaciones),122 €,243€ en total
6581ffbe7d4586d80596ac55,Habitación privada,Beautiful and sunny apartment at Eixample!,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,NA,No hay evaluaciones,58 €,116€ en total
6581ffbe7d4586d80596ac56,Habitación privada,Room near the center,Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi,17 dic. – 19 dic.,"4,21", (185 evaluaciones),36 €,71€ en total
6581ffbe7d4586d80596ac57,Alojamiento entero: piso,Luminoso y coqueto ático. - License HUTB-016889,L'Hospitalet de Llobregat,4 huéspedes · 2 dormitorios · 4 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Aire acondicionado,26 nov. – 28 nov.,"4,46", (216 evaluaciones),93 €,185€ en total
6581ffbe7d4586d80596ac58,Habitación privada,"Habitacion centro Barcelona, Ciutat Vella room.",Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina,17 dic. – 19 dic.,"4,6", (25 evaluaciones),24 €,47€ en total
6581ffbe7d4586d80596ac59,Habitación privada,Agradable habitación en pleno centro de Barcelona,La Font de la Guatlla,"1 huésped · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Aire acondicionado,10 dic. – 12 dic.,"4,57", (449 evaluaciones),29 €,57€ en total
6581ffbe7d4586d80596ac5a,Habitación privada,"Room in the city center (Gothic,Rambla,Catedral)",Ciutat Vella,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,48", (120 evaluaciones),25 €,50€ en total
6581ffbe7d4586d80596ac5b,Habitación privada,Comfortable single room,Eixample,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina,31 dic. – 2 ene.,"4,57", (35 evaluaciones),37 €,73€ en total
6581ffbe7d4586d80596ac5c,Alojamiento entero: piso,Outstanding aparment &Amazing location :),Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Aire acondicionado,17 dic. – 19 dic.,"4,77", (35 evaluaciones),85 €,170€ en total
6581ffbe7d4586d80596ac5d,Habitación privada,Habitación en Gracia cerca del Park Güell,El Camp d'en Grassot i Gràcia Nova,2 huéspedes · 1 dormitorio · 2 camas · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,78", (201 evaluaciones),29 €,57€ en total
6581ffbe7d4586d80596ac5e,Habitación privada,Habitación doble con balcón panorámico,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,24 dic. – 26 dic.,"4,55", (22 evaluaciones),42 €,83€ en total
6581ffbe7d4586d80596ac5f,Habitación privada,Habitacion interior con cama de dos plazas,L'Hospitalet de Llobregat,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,44", (232 evaluaciones),23 €,45€ en total
6581ffbe7d4586d80596ac60,Habitación de hotel boutique,Super Suite H4* Gracia Stay & Up n4,Gràcia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,74", (65 evaluaciones),70 €,139€ en total
6581ffbe7d4586d80596ac61,Habitación privada,Small room in the Heart of BARCELONA.,L'Antiga Esquerra de l'Eixample,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,3 dic. – 5 dic.,"4,4", (276 evaluaciones),30 €,59€ en total
6581ffbe7d4586d80596ac62,Habitación de hostal,Habitación Individual con baño compartido,Ciutat Vella,"1 huésped · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,73", (15 evaluaciones),44 €,88€ en total
6581ffbe7d4586d80596ac63,Habitación privada,Mundi,Ciutat Vella,"1 huésped · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,56", (146 evaluaciones),32 €,63€ en total
6581ffbe7d4586d80596ac64,Habitación privada,Habitación doble en Sagrada Familia,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,33", (314 evaluaciones),33 €,66€ en total
